,0,1
4947,12.5.09.06,LOTCHO-AHOUAME
4948,12.5.09.07,LOTCHO-DAHO
4949,12.5.09.08,SOZOUN
4950,12.5.09.09,TANNOUHO
4951,12.5.10.01,GBADAGBA
4952,12.5.10.02,KASSEHLO
4953,12.5.10.03,MAGASSA
4954,12.5.10.04,NONTCHEDIGBE
4955,12.5.10.05,SALOUDJI
4956,12.5.10.06,SETTO
4957,12.5.10.07,TOKEGON
4958,12.5.10.08,TOKOUNKOUN
4959,12.5.11.01,AHOZOUN
4960,12.5.11.02,AYOGBE
4961,12.5.11.03,DANMLONKOU
4962,12.5.11.04,ZOUNKON
4963,12.5.11.05,ZOUNME
4964,12.6.01.01,AGONKON
4965,12.6.01.02,BOSSA KPOTA
4966,12.6.01.03,BOSSA TOGOUDO
4967,12.6.01.04,GBOKPAGO
4968,12.6.01.05,GNANLI
4969,12.6.01.06,HOUANVE
4970,12.6.01.07,OUSSA
4971,12.6.01.08,TANNOU
4972,12.6.01.09,TOZOUNGO
4973,12.6.01.10,YAAGO
4974,12.6.01.11,ZOUNGUE
4975,12.6.51.01,ADOGON
4976,12.6.51.02,AHICON
4977,12.6.51.03,AKANTE ZALOKO
4978,12.6.51.04,AKANTE ZOUNGO
4979,12.6.51.05,GANHOUNME
4980,12.6.51.06,HOLLI
4981,12.6.51.07,HOUAIDJA
4982,12.6.51.08,KINSODJI
4983,12.6.51.09,MANFOUGBON
4984,12.6.51.10,MONZOUNGOUDO
4985,12.6.51.11,OUOKON-AHLAN
4986,12.6.51.12,OUOKON-ZOUNGOME
4987,12.6.02.01,ADAME
4988,12.6.02.02,AHOGO
4989,12.6.02.03,AIZE
4990,12.6.02.05,GAKOU
4991,12.6.02.06,HINVEDO
4992,12.6.02.07,HOUEDJA
4993,12.6.02.08,ILAKA-OZOKPODJI
4994,12.6.02.09,ODJA-IDOSSOU
4995,12.6.03.01,AKASSA
4996,12.6.03.02,ALLABANDE
4997,12.6.03.03,DOKODJI
4998,12.6.03.04,GANGBAN
4999,12.6.03.05,HOUNNOUME
5000,12.6.03.07,MIDJANNANGNAN
5001,12.7.01.01,AYOGO
5002,12.7.01.02,BAME
5003,12.7.01.03,DOHOUNME
5004,12.7.01.04,HOUEGBO-AGA
5005,12.7.01.05,HOUEGBO-DO
5006,12.7.02.01,AGBLADOHO
5007,12.7.02.02,AKOHAGON
5008,12.7.02.03,ASSIANGBOME
5009,12.7.02.04,GBATEZOUNME
5010,12.7.02.05,GBONOU
5011,12.7.02.06,MASSAGBO
5012,12.7.02.07,N'DOKPO
5013,12.7.02.09,ZINGON
5014,12.7.03.01,DON-ALIHO
5015,12.7.03.02,DON-TOHOME
5016,12.7.03.03,GOBLIDJI
5017,12.7.03.04,TAN-ADJA
5018,12.7.03.05,TAN-HOUEGBO
5019,12.7.04.01,DIZIGO
5020,12.7.04.02,DOVE
5021,12.7.04.03,KLOBO
5022,12.7.04.04,LEGBADO
5023,12.7.04.05,SAGBOVI
5024,12.7.04.06,VODO
5025,12.7.04.07,ZOUNNOU
5026,12.7.05.01,AGONGBODJI
5027,12.7.05.02,AGONVE
5028,12.7.05.03,AHLAN
5029,12.7.05.04,AZAKPA
5030,12.7.05.05,KPOTO
5031,12.7.05.06,LOKO-ALANKPE
5032,12.7.05.07,WOMETO
5033,12.7.05.08,ZANTAN-IGBO-OLA
5034,12.7.51.01,DOGA-AGA
5035,12.7.51.02,DOGA-ALIKON
5036,12.7.51.03,DOGA-DOME
5037,12.7.51.04,KINGON
5038,12.7.51.05,TOKPLEGBE
5039,12.7.51.06,ZAGNANADO
5040,12.7.51.07,ZONMON
5041,12.7.51.08,ZOUNGOUDO
5042,12.8.01.01,ALLAHE
5043,12.8.01.02,AMLIHOHOUE-JARDIN
5044,12.8.01.03,DANGBEGON
5045,12.8.01.04,DOGBANLIN
5046,12.8.01.05,GANHOUA
5047,12.8.01.06,HEHOUNLI
5048,12.8.01.07,ZA-HLA
5049,12.8.02.01,ADJOKAN
5050,12.8.02.02,AKADJAME
5051,12.8.02.03,ASSANLIN
5052,12.8.02.04,KPOLOKOE
5053,12.8.02.05,SOWEKPA
5054,12.8.02.06,ZOUNZONME
5055,12.8.03.01,ADAME
5056,12.8.03.02,AKETEKPA
5057,12.8.03.03,FOLLY
5058,12.8.03.04,HOUNGOME
5059,12.8.03.05,KOGUEDE
5060,12.8.03.06,KPOKPOE
5061,12.8.04.01,AFFOSSOWOGBA
5062,12.8.04.02,DAVEGO
5063,12.8.04.03,DRAME
5064,12.8.04.04,KPAKPAME
5065,12.8.04.05,MLINKPIN-GUINGNIN
5066,12.8.04.06,SOME
5067,12.8.04.07,TANGBE
5068,12.8.04.08,TOGADJI
5069,12.8.05.01,ADOVI
5070,12.8.05.02,AHOSSOUGON
5071,12.8.05.03,AITEDEKPA
5072,12.8.05.04,DOTAN
5073,12.8.05.05,HOUANGON
5074,12.8.05.06,KPAKPASSA
5075,12.8.05.07,LOKOLI
5076,12.8.05.08,LONTONKPA
5077,12.8.05.09,YADIN
5078,12.8.05.10,ZOUNGOUDO
5079,12.8.51.01,ADJIDO
5080,12.8.51.02,AGBOGBOMEY
5081,12.8.51.03,AGBOKPA
5082,12.8.51.04,DETEKPA
5083,12.8.51.05,DJOITIN
5084,12.8.51.06,DOKPA
5085,12.8.51.07,GNADOKPA
5086,12.8.51.08,HOUKANME
5087,12.8.51.09,KEMONDJI
5088,12.8.51.11,SOGBELANKOU
5089,12.8.51.12,SOHOUNTA
5090,12.8.51.13,ZA-KEKERE
5091,12.8.51.14,ZA-KPOTA
5092,12.8.51.15,ZA-ZOUNME
5093,12.8.06.01,ADIKOGON
5094,12.8.06.03,AGONDOKPOE
5095,12.8.06.04,AGONKANME
5096,12.8.06.05,ALLIGOUDO
5097,12.8.06.06,DOUTIN
5098,12.8.06.07,HOUANLIKPA
5099,12.8.06.09,SOHOUNGO
5100,12.8.06.10,TANTA
5101,12.8.06.11,YOHOUE
5102,12.8.06.12,ZA-AGA
5103,12.8.07.01,ADAWEME
5104,12.8.07.03,AGONGBO
5105,12.8.07.04,DANTOTA
5106,12.8.07.05,ZEKO
5107,12.9.01.01,AKIZA
5108,12.9.01.02,DENOU-LISSEZIN
5109,12.9.01.04,DON-AGONLIN
5110,12.9.01.05,DON-AKADJAME
5111,12.9.01.06,GOME
5112,12.9.01.07,GUEME
5113,12.9.01.08,SEME
5114,12.9.01.09,TOGBIN
5115,12.9.01.10,TOVLAME
5116,12.9.02.01,ALLADAHO
5117,12.9.02.02,AVAVI
5118,12.9.02.03,AVLAME
5119,12.9.02.04,KOTOKPA
5120,12.9.02.05,SAMIONKPA
5121,12.9.02.06,TOHOMEY
5122,12.9.02.07,YOKON
5123,12.9.03.01,DEGUELI
5124,12.9.03.02,DODOME
5125,12.9.03.03,DOGOUDO
5126,12.9.03.04,GANDJEKPINDJI
5127,12.9.03.05,GBAME
5128,12.9.03.06,KPOTA
5129,12.9.03.07,MALE
5130,12.9.04.01,AGOUNA
5131,12.9.04.02,DOHOUNVE
5132,12.9.04.03,GBANGNANME
5133,12.9.04.04,HADAGON
5134,12.9.04.05,ZOUNGBO-BOGON
5135,12.9.04.06,ZOUNGBO-ZOUNME
5136,12.9.05.01,AGA
5137,12.9.05.02,AGOITA
5138,12.9.05.03,BOLAME
5139,12.9.05.04,DOME
5140,12.9.05.05,DOME-GO
5141,12.9.05.06,GBAFFO
5142,12.9.05.07,GOHISSANOU
5143,12.9.05.08,KESSEDJOGON
5144,12.9.06.01,DEME
5145,12.9.06.02,KOUSSOUKPA
5146,12.9.06.03,LOKOLI
5147,12.9.06.04,SAMIONTA
5148,12.9.06.05,TCHIHEIGON
5149,12.9.07.01,AHOUANDJITOME
5150,12.9.07.02,AVANNANKANME
5151,12.9.07.03,DEHOUNTA
5152,12.9.07.04,DOGO
5153,12.9.07.05,GBEDIN
5154,12.9.07.06,HINZOUNME
5155,12.9.07.07,KPOKISSA
5156,12.9.08.01,HLAGBA-DENOU
5157,12.9.08.02,HLAGBA-DENOU ATCHA
5158,12.9.08.03,HLAGBA-LONME
5159,12.9.08.04,HLAGBA-OUASSA
5160,12.9.08.05,HLAGBA-ZAKPO
5161,12.9.08.06,HON
5162,12.9.08.07,MASSI
5163,12.9.08.08,MASSI ALLIGOUDO
5164,12.9.08.09,ZALIMEY
5165,12.9.08.10,ZOUNGOUDO
5166,12.9.09.01,AGADJALIGBO
5167,12.9.09.02,AGBLATA
5168,12.9.09.03,DON-ZOUKOUTOUDJA
5169,12.9.09.04,OUASSA
5170,12.9.09.05,TANWE-HESSOU
5171,12.9.09.06,TEGON
5172,12.9.09.07,TOWE
5173,12.9.51.01,AHOUNDOME
5174,12.9.51.02,ATCHIA
5175,12.9.51.03,DOVOGON
5176,12.9.51.04,HAYA
5177,12.9.51.05,ZADO-ADAGON
5178,12.9.51.06,ZADO-GAGBE
5179,12.9.51.07,ZOGBODOMEY
5180,12.9.10.01,AGRIMEY
5181,12.9.10.02,BOGNONGNON
5182,12.9.10.03,DOHOUE
5183,12.9.10.04,HLANHONOU
5184,12.9.10.05,KOTO
5185,12.9.10.06,ZOUKOU
5186,02.1.04.07,KOUHEMGOU
5187,02.1.04.14,TAKOTIETA
5188,01.1.06.03,KPEBOROGOU
5189,01.1.07.02,BOURIN
5190,01.2.04.07,SOUGOU-KPANTROSSI
5191,01.3.01.02,ALFAKOARA
5192,01.3.07.04,SINAWONGOUROU-PEULH
5193,01.4.01.05,KARIGUI
5194,01.4.02.03,KOARATEDJI
5195,01.4.51.03,GOUROU BERI
5196,01.6.01.06,SAONZI
5197,01.6.02.06,WARANZI
5198,03.3.01.07,NOUGBOYIFI
5199,03.3.03.01,ADJAGLO
5200,03.3.03.08,KPOTA
5201,02.3.03.01,GNAMPOLI
5202,02.3.51.04,FETEKOU
5203,02.3.51.11,KEDAROU
5204,02.3.51.17,PIKIRE
5205,02.5.01.02,DASSARI
5206,02.5.01.08,NOUARI
5207,02.5.01.15,TETONGA
5208,02.5.02.03,GOUANDE
5209,02.6.02.09,TAGAHEI
5210,02.6.03.05,TIGNINTI
5211,02.6.52.01,BOKORO
5212,02.8.01.02,CORONCORE
5213,02.8.01.09,PENITINGOU
5214,02.8.02.04,N'DAHONTA
5215,03.1.51.06,CITE LA VICTOIRE
5216,03.1.51.15,TOKPA-ZOUNGO
5217,03.1.03.14,ZEKANMEY
5218,03.2.51.08,DONOU
5219,03.2.03.02,ATTOGON CENTRE
5220,03.4.04.04,GBEZOUNME
5221,03.4.51.04,OKE-AGBEDE
5222,03.5.04.09,HAVE
5223,03.5.05.05,GBEGODO
5224,03.5.51.04,AHOMEY-GBLON
5225,03.8.04.01,ADJAME
5226,03.8.04.08,GONFANDJI
5227,04.1.51.13,SAORE
5228,04.1.01.05,KABANOU
5229,04.1.02.03,BOUANRI-MARO
5230,04.2.04.03,DADI
5231,04.2.04.09,GBESSAKPEROU
5232,04.2.51.03,BESSASSI-GANDO
5233,04.2.51.10,KALALE-ZINA
5234,04.3.04.13,TINRE
5235,04.4.01.04,NALLOU
5236,04.4.02.02,GNELTOKO
5237,04.4.02.09,SOUBO-GANDEROU
5238,03.6.08.05,BAKANME
5239,03.6.09.02,AGONME
5240,03.6.51.01,GBEDE-AGONSA
5241,03.7.01.02,AVAME CENTRE
5242,05.6.04.05,OKE OWO-AGA
5243,05.6.53.06,SAVE-NOUVEAU
5244,05.6.05.06,OUOGHI-CENTRE
5245,06.1.51.04,AZONDOGAHOUE
5246,04.5.01.08,BOUNDAROU
5247,04.5.01.16,KPEBIE
5248,04.5.01.23,SOUROU
5249,04.6.51.07,OURAROU
5250,04.6.51.14,WOROKPO
5251,04.6.05.06,SONTOU
5252,04.8.04.14,SONNA
5253,04.8.04.20,WINRA
5254,04.8.05.05,KAYA
5255,04.8.51.02,BORONIN
5256,05.1.08.03,DJERO
5257,05.2.01.02,AKOFFODJOULE
5258,05.2.51.03,ARIGBOKOTO
5259,05.2.08.08,SEME
5260,05.3.01.06,AMANHOUNGAVISSA
5261,10.5.04.04,GBAGLA-KOKE
5262,10.7.04.01,AKPAME
5263,10.7.04.07,LAKE
5264,10.7.05.05,KESSOUNOU
5265,10.7.06.06,ZOUNGUE SAI LAGARE
5266,11.1.51.04,DOGBO
5267,11.1.51.11,OBEKE-OUERE
5268,11.2.02.02,DAAGBE-DJEDJE
5269,11.2.02.09,GBLOGBLO AGBODJEDO
5270,11.3.51.09,IDOUFIN
5271,11.3.51.16,OGUIDIGBO
5272,11.3.03.03,AGUIDI
5273,11.3.03.09,GBEGON
5274,11.4.04.07,LAFENWA
5275,11.5.01.04,ASSA-IDIOCHE
5276,11.5.01.11,ILLORO AGUIDI
5277,11.5.02.01,ADJEGOUNLE
5278,11.5.02.08,IGBO-ASSAN
5279,10.8.04.10,HOUINME DJAGUIDI
5280,12.1.52.07,ZASSA
5281,12.1.53.02,AGBODJANNANGAN
5282,12.1.04.01,DILIKOTCHO
5283,12.2.01.03,GNIZINTA
5284,12.3.52.04,DOKON
5285,12.3.52.10,SILIHO
5286,12.3.04.02,DAKPA
5287,12.3.05.04,VOLLI
5288,12.5.03.04,DAN
5289,12.5.51.01,AGONDOKPOE
5290,12.5.51.08,KOME
5291,12.5.51.14,ZAKAN
5292,12.5.04.06,ZADAKON
5293,12.6.02.04,DOLIVI
5294,12.6.02.10,TEVEDJI
5295,12.6.03.06,KOLLY-HOUSSA
5296,12.7.01.06,ZOUNGO-WOKPA
5297,12.7.02.08,SOWE
5298,12.8.51.10,KODOTA
5299,12.8.06.02,AGBAKOU
5300,12.8.06.08,KEOU
5301,12.8.07.02,ADJOKO
5302,12.9.01.03,DJIHIZIDE
