,CDP,DP,CCM,CM,CAR,AR,VQ,CVQ
4440,11,PLATEAU,1104,POBE,110451,POBE,ADJEGOUNLE,11.4.51.01
4441,11,PLATEAU,1104,POBE,110451,POBE,ADJISSOU,11.4.51.02
4442,11,PLATEAU,1104,POBE,110451,POBE,AKOUHO,11.4.51.03
4443,11,PLATEAU,1104,POBE,110451,POBE,AYERE-AGBAROU,11.4.51.04
4444,11,PLATEAU,1104,POBE,110451,POBE,AYETEDJOU,11.4.51.05
4445,11,PLATEAU,1104,POBE,110451,POBE,IDOGAN,11.4.51.06
4446,11,PLATEAU,1104,POBE,110451,POBE,IGBOICHE,11.4.51.07
4447,11,PLATEAU,1104,POBE,110451,POBE,ILLOUSSA-OSSOMOU,11.4.51.08
4448,11,PLATEAU,1104,POBE,110451,POBE,ISSALE-AFFIN DOUANE,11.4.51.10
4449,11,PLATEAU,1104,POBE,110451,POBE,ISSALE-AFFIN II,11.4.51.09
4450,11,PLATEAU,1104,POBE,110451,POBE,ITA-ATINGA,11.4.51.11
4451,11,PLATEAU,1104,POBE,110451,POBE,ITCHEKO,11.4.51.12
4452,11,PLATEAU,1104,POBE,110451,POBE,MAMAGUE,11.4.51.13
4453,11,PLATEAU,1104,POBE,110451,POBE,OKE ATA,11.4.51.14
4454,11,PLATEAU,1104,POBE,110451,POBE,OKE OLA,11.4.51.15
4455,11,PLATEAU,1104,POBE,110451,POBE,POBE-NORD,11.4.51.16
4456,11,PLATEAU,1104,POBE,110451,POBE,TALALA,11.4.51.17
4457,11,PLATEAU,1104,POBE,110404,TOWE,CHAFFOU,11.4.04.01
4458,11,PLATEAU,1104,POBE,110404,TOWE,IBATE,11.4.04.02
4459,11,PLATEAU,1104,POBE,110404,TOWE,IGA,11.4.04.03
4460,11,PLATEAU,1104,POBE,110404,TOWE,IGBO-EDE,11.4.04.04
4461,11,PLATEAU,1104,POBE,110404,TOWE,IGBOKOFIN-EGUELOU,11.4.04.05
4462,11,PLATEAU,1104,POBE,110404,TOWE,IGBO-OCHO,11.4.04.06
4463,11,PLATEAU,1104,POBE,110404,TOWE,OTEKOTAN,11.4.04.08
4464,11,PLATEAU,1104,POBE,110404,TOWE,TOWE,11.4.04.09
4465,11,PLATEAU,1105,SAKETE,110501,AGUIDI,AGADA-HOUNME,11.5.01.01
4466,11,PLATEAU,1105,SAKETE,110501,AGUIDI,AKPECHI,11.5.01.02
4467,11,PLATEAU,1105,SAKETE,110501,AGUIDI,ASSA-GAME,11.5.01.03
4468,11,PLATEAU,1105,SAKETE,110501,AGUIDI,BARIGBO-OWODE,11.5.01.05
4469,11,PLATEAU,1105,SAKETE,110501,AGUIDI,IBADJA SODJI,11.5.01.06
4470,11,PLATEAU,1105,SAKETE,110501,AGUIDI,IDJIBORO,11.5.01.07
4471,11,PLATEAU,1105,SAKETE,110501,AGUIDI,IGBO EGAN,11.5.01.08
4472,11,PLATEAU,1105,SAKETE,110501,AGUIDI,IKPEDJILE,11.5.01.09
4473,11,PLATEAU,1105,SAKETE,110501,AGUIDI,ILLAKO IDIORO,11.5.01.10
4474,11,PLATEAU,1105,SAKETE,110501,AGUIDI,ILLOUGOU-KOSSOMI,11.5.01.12
4475,11,PLATEAU,1105,SAKETE,110501,AGUIDI,ITA ALABE,11.5.01.13
4476,11,PLATEAU,1105,SAKETE,110501,AGUIDI,ITA-AYINLA,11.5.01.14
4477,11,PLATEAU,1105,SAKETE,110501,AGUIDI,KOBEDJO,11.5.01.15
4478,11,PLATEAU,1105,SAKETE,110501,AGUIDI,MAKPA,11.5.01.16
4479,11,PLATEAU,1105,SAKETE,110501,AGUIDI,MODOGAN,11.5.01.17
4480,11,PLATEAU,1105,SAKETE,110502,ITA-DJEBOU,ARAROMI,11.5.02.02
4481,11,PLATEAU,1105,SAKETE,110502,ITA-DJEBOU,ATTAN OKOUTA-KADJOLA,11.5.02.03
4482,11,PLATEAU,1105,SAKETE,110502,ITA-DJEBOU,ATTAN-ONIBEDJI,11.5.02.04
4483,11,PLATEAU,1105,SAKETE,110502,ITA-DJEBOU,AYETORO OKE AWO,11.5.02.05
4484,11,PLATEAU,1105,SAKETE,110502,ITA-DJEBOU,IGBA,11.5.02.06
4485,11,PLATEAU,1105,SAKETE,110502,ITA-DJEBOU,IGBO-ABIKOU,11.5.02.07
4486,11,PLATEAU,1105,SAKETE,110502,ITA-DJEBOU,IGBOLA,11.5.02.09
4487,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,ADOMEY,10.8.01.03
4488,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,AHOUANTIKOMEY,10.8.01.04
4489,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,AKPASSA ODO OBA,10.8.01.05
4490,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,AVASSA BAGORO AGBOKOMEY,10.8.01.06
4491,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,AYETORO,10.8.01.07
4492,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,AYIMLONFIDE,10.8.01.08
4493,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,DEGUEKOME,10.8.01.09
4494,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,DOTA-ATTINGBANSA-AZONZAKOMEY,10.8.01.10
4495,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,GANTO,10.8.01.11
4496,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,GBASSOU-ITABODO,10.8.01.12
4497,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,GBECON,10.8.01.13
4498,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,GUEVIE-ZINKOMEY,10.8.01.14
4499,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,HONDJI-HONNOU FILLA,10.8.01.15
4500,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,HOUEGBO-HLINKOMEY,10.8.01.16
4501,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,HOUEYOGBE-GBEDJI,10.8.01.17
4502,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,HOUEZOUNMEY,10.8.01.18
4503,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,IDI-ARABA,10.8.01.19
4504,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,ILEFIE,10.8.01.20
4505,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,KPOTA SANDODO,10.8.01.21
4506,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,LOKOSSA,10.8.01.22
4507,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,OGANLA-GARE-EST,10.8.01.23
4508,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,SADOGNON-ADJEGOUNLE,10.8.01.24
4509,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,SADOGNON-WOUSSA,10.8.01.25
4510,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,SAGBO KOSSOUKODE,10.8.01.26
4511,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,SOKOMEY-TOFFINKOMEY,10.8.01.27
4512,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,TOGOH - ADANKOMEY,10.8.01.28
4513,10,OUEME,1008,PORTO-NOVO,100801,1ER ARRONDISSEMENT,VEKPA,10.8.01.29
4514,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,AGBOKOU AGA,10.8.02.01
4515,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,AGBOKOU BASSODJI MAIRIE,10.8.02.02
4516,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,AGBOKOU CENTRE SOCIAL,10.8.02.03
4517,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,AGBOKOU ODO,10.8.02.04
4518,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,ATTAKE OLORY-TOGBE,10.8.02.05
4519,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,ATTAKE YIDI,10.8.02.06
4520,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,DJEGAN DAHO,10.8.02.07
4521,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,DONOUKIN LISSESSA,10.8.02.08
4522,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,GBEZOUNKPA,10.8.02.09
4523,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,GUEVIE DJEGANTO,10.8.02.10
4524,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,HINKOUDE,10.8.02.11
4525,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,KANDEVIE RADIO HOKON,10.8.02.12
4526,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,KOUTONGBE,10.8.02.13
4527,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,SEDJEKO,10.8.02.14
4528,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,TCHINVIE,10.8.02.15
4529,10,OUEME,1008,PORTO-NOVO,100802,2EME ARRONDISSEMENT,ZOUNKPA HOUETO,10.8.02.16
4530,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,ADJINA NORD,10.8.03.01
4531,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,ADJINA SUD,10.8.03.02
4532,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,AVAKPA KPODJI,10.8.03.03
4533,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,AVAKPA-TOKPA,10.8.03.04
4534,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,DJASSIN  DAHO,10.8.03.05
4535,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,DJASSIN ZOUNME,10.8.03.06
4536,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,FOUN-FOUN DJAGUIDI,10.8.03.07
4537,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,FOUN-FOUN GBEGO,10.8.03.08
4538,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,FOUN-FOUN SODJI,10.8.03.09
4539,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,FOUN-FOUN TOKPA,10.8.03.10
4540,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,HASSOU AGUE,10.8.03.11
4541,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,OGANLA  ATAKPAME,10.8.03.12
4542,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,OGANLA NORD,10.8.03.13
4543,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,OGANLA POSTE,10.8.03.14
4544,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,OGANLA SOKE,10.8.03.15
4545,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,OGANLA SUD,10.8.03.16
4546,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,OUINLINDA AHOLOUKOMEY,10.8.03.17
4547,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,OUINLINDA HOPITAL,10.8.03.18
4548,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,ZEBOU AGA,10.8.03.19
4549,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,ZEBOU AHOUANGBO,10.8.03.20
4550,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,ZEBOU -ITATIGRI,10.8.03.21
4551,10,OUEME,1008,PORTO-NOVO,100803,3EME ARRONDISSEMENT,ZEBOU -MASSE,10.8.03.22
4552,10,OUEME,1008,PORTO-NOVO,100804,4EME ARRONDISSEMENT,ANAVIE,10.8.04.01
4553,10,OUEME,1008,PORTO-NOVO,100804,4EME ARRONDISSEMENT,ANAVIE VOIRIE,10.8.04.02
4554,10,OUEME,1008,PORTO-NOVO,100804,4EME ARRONDISSEMENT,DJEGAN KPEVI,10.8.04.03
4555,10,OUEME,1008,PORTO-NOVO,100804,4EME ARRONDISSEMENT,DODJI,10.8.04.04
4556,10,OUEME,1008,PORTO-NOVO,100804,4EME ARRONDISSEMENT,GBEDJROMEDE FUSION,10.8.04.05
4557,10,OUEME,1008,PORTO-NOVO,100804,4EME ARRONDISSEMENT,GBODJE,10.8.04.06
4558,10,OUEME,1008,PORTO-NOVO,100804,4EME ARRONDISSEMENT,GUEVIE,10.8.04.07
4559,10,OUEME,1008,PORTO-NOVO,100804,4EME ARRONDISSEMENT,HLOGOU OU HLONGOU,10.8.04.08
4560,10,OUEME,1008,PORTO-NOVO,100804,4EME ARRONDISSEMENT,HOUINME CHATEAU D'EAU,10.8.04.09
4561,10,OUEME,1008,PORTO-NOVO,100804,4EME ARRONDISSEMENT,HOUINME GANTO,10.8.04.11
4562,10,OUEME,1008,PORTO-NOVO,100804,4EME ARRONDISSEMENT,HOUINME GBEDJROMEDE,10.8.04.12
4563,10,OUEME,1008,PORTO-NOVO,100804,4EME ARRONDISSEMENT,HOUNSA,10.8.04.13
4564,10,OUEME,1008,PORTO-NOVO,100804,4EME ARRONDISSEMENT,HOUNSOUKO,10.8.04.14
4565,5,COLLINES,503,GLAZOUE,50302,ASSANTE,GBANLIN-FIFADJI,05.3.02.03
4566,5,COLLINES,504,OUESSE,50405,KILIBO,AFFESSOMOU,05.4.05.01
4567,5,COLLINES,504,OUESSE,50405,KILIBO,YAOUI,05.4.05.08
4568,5,COLLINES,504,OUESSE,50406,LAMINOU,LAMINOU-AIDJEDO,05.4.06.06
4569,5,COLLINES,505,SAVALOU,50507,LOGOZOHE,HONNOUKON,05.5.07.02
4570,5,COLLINES,505,SAVALOU,50508,MONKPA,ANIGBE,05.5.08.02
4571,5,COLLINES,505,SAVALOU,50509,OTTOLA,IGBERI,05.5.09.04
4572,5,COLLINES,505,SAVALOU,50510,OUESSE,AGLAMIDJODJI,05.5.10.02
4573,6,COUFFO,601,APLAHOUE,60105,KISSAMEY,KISSAMEY,06.1.05.10
4574,6,COUFFO,601,APLAHOUE,60106,LONKLY,AGBANNATE,06.1.06.02
4575,6,COUFFO,601,APLAHOUE,60106,LONKLY,LONKLY,06.1.06.09
4576,6,COUFFO,602,DJAKOTOMEY,60201,ADJINTIMEY,SEBIOHOUE-ADJINTIMEY,06.2.01.07
4577,6,COUFFO,603,DOGBO,60301,AYOMI,AYOMI CENTRE,06.3.01.03
4578,6,COUFFO,603,DOGBO,60301,AYOMI,ZOKPEDJI,06.3.01.10
4579,6,COUFFO,603,DOGBO,60302,DEVE,ZOHOUDJI,06.3.02.06
4580,6,COUFFO,605,LALO,60507,LOKOGBA,YOBOHOUE,06.5.07.08
4581,6,COUFFO,605,LALO,60508,TCHITO,ZOUNTOKPA,06.5.08.05
4582,6,COUFFO,605,LALO,60509,TOHOU,ZOUNDOTAN,06.5.09.06
4583,6,COUFFO,606,TOVIKLIN,60601,ADJIDO,ADJIDO CENTRE,06.6.01.01
4584,7,DONGA,701,BASSILA,70151,BASSILA,AORO-NAGO,07.1.51.04
4585,7,DONGA,701,BASSILA,70151,BASSILA,BIGUINA AKPASSA,07.1.51.10
4586,7,DONGA,701,BASSILA,70151,BASSILA,IGBOMAKO,07.1.51.17
4587,7,DONGA,701,BASSILA,70102,MANIGRI,MANIGRI-OKE SOUANGBE,07.1.02.04
4588,7,DONGA,703,DJOUGOU,70302,BARIENOU,DONGA,07.3.02.06
4589,7,DONGA,703,DJOUGOU,70302,BARIENOU,GOSSO,07.3.02.12
4590,7,DONGA,703,DJOUGOU,70302,BARIENOU,TOKO-TOKO,07.3.02.19
4591,7,DONGA,703,DJOUGOU,70304,BOUGOU,BOUGOU FANA,07.3.04.01
4592,7,DONGA,703,DJOUGOU,70308,PELEBINA,WASSA,07.3.08.06
4593,7,DONGA,703,DJOUGOU,70309,SEROU,MINANGA,07.3.09.06
4594,7,DONGA,704,OUAKE,70401,BADJOUDE,ATCHANKOMOU,07.4.01.03
4595,7,DONGA,704,OUAKE,70401,BADJOUDE,KOMTCHA,07.4.01.10
4596,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,DEKANDJI,06.4.04.06
4597,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,GNIGBOUGAN,06.4.04.12
4598,6,COUFFO,604,KLOUEKANMEY,60405,HONDJIN,KOGBETOHOUE,06.4.05.04
4599,10,OUEME,1003,AGUEGUES,100302,HOUEDOME,AKODJI,10.3.02.03
4600,10,OUEME,1003,AGUEGUES,100303,ZOUNGAME,ANIVIEKOME,10.3.03.01
4601,10,OUEME,1003,AGUEGUES,100303,ZOUNGAME,WOUNDEKOME,10.3.03.08
4602,8,LITTORAL,801,COTONOU,80111,11EME ARRONDISSEMENT,GBEGAMEY MIFONGOU,08.1.11.06
4603,8,LITTORAL,801,COTONOU,80112,12EME ARRONDISSEMENT,AIBATIN DODO,08.1.12.02
4604,8,LITTORAL,801,COTONOU,80105,5EME ARRONDISSEMENT,MISSEBO,08.1.05.08
4605,9,MONO,901,ATHIEME,90151,ATHIEME,ADANLOKPE,09.1.51.01
4606,9,MONO,901,ATHIEME,90151,ATHIEME,ATCHONTOE,09.1.51.08
4607,9,MONO,901,ATHIEME,90151,ATHIEME,KOUNDOHOUNHOUE,09.1.51.15
4608,9,MONO,902,BOPA,90204,LOBOGO,KPOTA,09.2.04.16
4609,9,MONO,902,BOPA,90205,POSSOTOME,OUSSA TOKPA,09.2.05.04
4610,9,MONO,902,BOPA,90206,YEGODOE,FANDIHOUIN,09.2.06.03
4611,9,MONO,902,BOPA,90206,YEGODOE,TEKOZOUIN,09.2.06.09
4612,9,MONO,903,COME,90301,AGATOGBO,COCOUCODJI,09.3.01.03
4613,9,MONO,904,GRAND-POPO,90404,DJANGLANMEY,FOLLY CONDJI,09.4.04.03
4614,9,MONO,904,GRAND-POPO,90405,GBEHOUE,GBEAWA,09.4.05.02
4615,9,MONO,904,GRAND-POPO,90405,GBEHOUE,ZOGBEDJI,09.4.05.08
4616,9,MONO,904,GRAND-POPO,90451,GRAND-POPO,HOUNSOUKOE,09.4.51.07
4617,9,MONO,905,HOUEYOGBE,90552,SE,HOUETIHOUE,09.5.52.14
4618,9,MONO,905,HOUEYOGBE,90504,ZOUNGBONOU,HECONDJI,09.5.04.02
4619,9,MONO,906,LOKOSSA,90601,AGAME,ADROGBO,09.6.01.01
4620,9,MONO,906,LOKOSSA,90601,AGAME,GANDJAZOUNME,09.6.01.07
4621,10,OUEME,1001,ADJARRA,100101,AGLOGBE,TOKOME,10.1.01.08
4622,10,OUEME,1001,ADJARRA,100102,HONVIE,GASSAKO,10.1.02.05
4623,10,OUEME,1001,ADJARRA,100103,MALANHOUI,ANAGBO,10.1.03.03
4624,10,OUEME,1001,ADJARRA,100103,MALANHOUI,YEVIE,10.1.03.09
4625,10,OUEME,1005,AVRANKOU,100502,DJOMON,HOUNGO,10.5.02.09
4626,10,OUEME,1005,AVRANKOU,100503,GBOZOUME,AGBOMASSE,10.5.03.02
4627,11,PLATEAU,1105,SAKETE,110502,ITA-DJEBOU,ILLAKO FAADJI-ITA AKPINTY,11.5.02.10
4628,11,PLATEAU,1105,SAKETE,110502,ITA-DJEBOU,IWERE,11.5.02.11
4629,11,PLATEAU,1105,SAKETE,110502,ITA-DJEBOU,MAKPOHOU,11.5.02.12
4630,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,ARAROMI,11.5.51.01
4631,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,ARIBIDESSI,11.5.51.02
4632,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,ATTEWO LARA,11.5.51.03
4633,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,DAGBAO,11.5.51.04
4634,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,DEGOUN,11.5.51.05
4635,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,DJOKO,11.5.51.06
4636,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,GBOKOUDAI,11.5.51.07
4637,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,IGBO-EYE,11.5.51.08
4638,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,ITA ORO-IREDE,11.5.51.09
4639,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,KADJOLA,11.5.51.10
4640,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,KOLOGBO MEKE,11.5.51.11
4641,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,KOSSI,11.5.51.12
4642,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,MIROKO,11.5.51.13
4643,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,MORO,11.5.51.14
4644,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,ODANYOGOUN,11.5.51.15
4645,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,ODELLA,11.5.51.16
4646,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,SODJI,11.5.51.17
4647,11,PLATEAU,1105,SAKETE,110551,SAKETE 1,SURU LERE,11.5.51.18
4648,11,PLATEAU,1105,SAKETE,110552,SAKETE 2,AGONSA,11.5.52.01
4649,11,PLATEAU,1105,SAKETE,110552,SAKETE 2,DEGUE,11.5.52.02
4650,11,PLATEAU,1105,SAKETE,110552,SAKETE 2,GBOZOUNMON,11.5.52.03
4651,11,PLATEAU,1105,SAKETE,110552,SAKETE 2,HOUNME,11.5.52.04
4652,11,PLATEAU,1105,SAKETE,110552,SAKETE 2,IGBO-AKPA,11.5.52.05
4653,11,PLATEAU,1105,SAKETE,110552,SAKETE 2,ISSALE EKO,11.5.52.06
4654,11,PLATEAU,1105,SAKETE,110552,SAKETE 2,ITA GBOKOU,11.5.52.07
4655,11,PLATEAU,1105,SAKETE,110552,SAKETE 2,ODANREGOUN,11.5.52.08
4656,11,PLATEAU,1105,SAKETE,110552,SAKETE 2,WAI,11.5.52.09
4657,11,PLATEAU,1105,SAKETE,110552,SAKETE 2,YOGOU TOHOU,11.5.52.10
4658,11,PLATEAU,1105,SAKETE,110552,SAKETE 2,ZIMON,11.5.52.11
4659,11,PLATEAU,1105,SAKETE,110503,TAKON,ADJOHOUN-KOLLE,11.5.03.01
4660,11,PLATEAU,1105,SAKETE,110503,TAKON,ADJOHOUN-KOLLEDJEDJE,11.5.03.02
4661,11,PLATEAU,1105,SAKETE,110503,TAKON,AKADJA,11.5.03.03
4662,11,PLATEAU,1105,SAKETE,110503,TAKON,AYIDJEDO,11.5.03.04
4663,11,PLATEAU,1105,SAKETE,110503,TAKON,AYITA,11.5.03.05
4664,11,PLATEAU,1105,SAKETE,110503,TAKON,DRA,11.5.03.06
4665,11,PLATEAU,1105,SAKETE,110503,TAKON,GBAGLA NOUNAGNON,11.5.03.07
4666,11,PLATEAU,1105,SAKETE,110503,TAKON,GBOUGBOUTA,11.5.03.08
4667,11,PLATEAU,1105,SAKETE,110503,TAKON,HOUEGBO,11.5.03.09
4668,11,PLATEAU,1105,SAKETE,110503,TAKON,IKEMON,11.5.03.10
4669,11,PLATEAU,1105,SAKETE,110503,TAKON,OKE,11.5.03.11
4670,11,PLATEAU,1105,SAKETE,110503,TAKON,TAKON CENTRE,11.5.03.12
4671,11,PLATEAU,1105,SAKETE,110504,YOKO,ADANMAYI,11.5.04.01
4672,11,PLATEAU,1105,SAKETE,110504,YOKO,ARAROMI,11.5.04.02
4673,11,PLATEAU,1105,SAKETE,110504,YOKO,GBAGLA-YOVOGBEDJI,11.5.04.03
4674,11,PLATEAU,1105,SAKETE,110504,YOKO,ILLASSO NAGOT,11.5.04.04
4675,11,PLATEAU,1105,SAKETE,110504,YOKO,ILLASSO SAHARO,11.5.04.05
4676,11,PLATEAU,1105,SAKETE,110504,YOKO,OKEIGBO,11.5.04.06
4677,11,PLATEAU,1105,SAKETE,110504,YOKO,SAHARO DJEDJE,11.5.04.07
4678,11,PLATEAU,1105,SAKETE,110504,YOKO,SAHARO NAGOT,11.5.04.08
4679,11,PLATEAU,1105,SAKETE,110504,YOKO,SANRIN-KPINLE,11.5.04.09
4680,11,PLATEAU,1105,SAKETE,110504,YOKO,TOTA,11.5.04.10
4681,11,PLATEAU,1105,SAKETE,110504,YOKO,YOKO CENTRE,11.5.04.11
4682,12,ZOU,1201,ABOMEY,120101,AGBOKPA,AKOUESSA,12.1.01.01
4683,12,ZOU,1201,ABOMEY,120101,AGBOKPA,DOKON,12.1.01.02
4684,12,ZOU,1201,ABOMEY,120101,AGBOKPA,GNANSATA,12.1.01.03
4685,12,ZOU,1201,ABOMEY,120101,AGBOKPA,OUEME,12.1.01.04
4686,12,ZOU,1201,ABOMEY,120101,AGBOKPA,SONOU AKOUTA,12.1.01.05
4687,12,ZOU,1201,ABOMEY,120101,AGBOKPA,SONOU FIYE,12.1.01.06
4688,12,ZOU,1201,ABOMEY,120102,DETOHOU,ALLOMAKANME,12.1.02.01
4689,12,ZOU,1201,ABOMEY,120102,DETOHOU,DETOHOU CENTRE,12.1.02.02
4690,12,ZOU,1201,ABOMEY,120102,DETOHOU,GUEGUEZOGON,12.1.02.03
4691,12,ZOU,1201,ABOMEY,120102,DETOHOU,KODJI CENTRE,12.1.02.04
4692,12,ZOU,1201,ABOMEY,120102,DETOHOU,WO-TANGADJI,12.1.02.05
4693,12,ZOU,1201,ABOMEY,120151,DJEGBE,DJEGBE,12.1.51.01
4694,12,ZOU,1201,ABOMEY,120151,DJEGBE,DJIME,12.1.51.02
4695,12,ZOU,1201,ABOMEY,120151,DJEGBE,GBECON-HOUEGBO,12.1.51.03
4696,12,ZOU,1201,ABOMEY,120151,DJEGBE,GOHO,12.1.51.04
4697,12,ZOU,1201,ABOMEY,120151,DJEGBE,SOGBO-ALIHO,12.1.51.05
4698,12,ZOU,1201,ABOMEY,120151,DJEGBE,SOHOUE,12.1.51.06
4699,12,ZOU,1201,ABOMEY,120151,DJEGBE,TOHIZANLY,12.1.51.07
4700,12,ZOU,1201,ABOMEY,120152,HOUNLI,AGBLOME,12.1.52.01
4701,12,ZOU,1201,ABOMEY,120152,HOUNLI,AGNANGNAN,12.1.52.02
4702,12,ZOU,1201,ABOMEY,120152,HOUNLI,AZALI,12.1.52.03
4703,12,ZOU,1201,ABOMEY,120152,HOUNLI,GBEKON HOUNLI,12.1.52.04
4704,12,ZOU,1201,ABOMEY,120152,HOUNLI,VEKPA,12.1.52.05
4705,12,ZOU,1201,ABOMEY,120152,HOUNLI,WANKON,12.1.52.06
4706,12,ZOU,1201,ABOMEY,120103,SEHOUN,HOUAO,12.1.03.01
4707,12,ZOU,1201,ABOMEY,120103,SEHOUN,HOUELI,12.1.03.02
4708,12,ZOU,1201,ABOMEY,120103,SEHOUN,LELE,12.1.03.03
4709,12,ZOU,1201,ABOMEY,120103,SEHOUN,SEHOUN,12.1.03.04
4710,12,ZOU,1201,ABOMEY,120153,VIDOLE,ADANDOKPODJI,12.1.53.01
4711,12,ZOU,1201,ABOMEY,120153,VIDOLE,AHOUAGA,12.1.53.03
